Line,Time,Value
line_10022_10093,16,132.35139377310645
line_10022_10093,17,118.0381498456262
line_10022_10093,18,96.73512357712436
line_10022_10093,19,94.87639627063038
line_10022_10093,20,82.30154296682424
line_10022_10093,21,94.56527578835127
line_10022_10093,22,89.1544074441605
line_10022_10093,23,110.14168240569487
line_10022_10093,24,108.99180334845217
line_10022_10033,1,69.51290796567363
line_10022_10033,2,61.89459628344337
line_10022_10033,3,67.23976438475692
line_10022_10033,4,65.47575526436168
line_10022_10033,5,61.853875473332764
line_10022_10033,6,65.99637463844029
line_10022_10033,7,69.4815044720507
line_10022_10033,8,65.95423737452636
line_10022_10033,9,72.39710947471244
line_10022_10033,10,78.33906333722555
line_10022_10033,11,82.71142648647937
line_10022_10033,12,86.44840904209886
line_10022_10033,13,86.46885939784664
line_10022_10033,14,83.61527736735259
line_10022_10033,15,82.4494761739179
line_10022_10033,16,78.22206228945883
line_10022_10033,17,71.30893837435421
line_10022_10033,18,59.532844079420904
line_10022_10033,19,58.37505261682068
line_10022_10033,20,51.62170994053364
line_10022_10033,21,58.74133656505242
line_10022_10033,22,55.61865851593432
line_10022_10033,23,67.43013613646141
line_10022_10033,24,66.64621292998952
line_10022_11016,1,-191.40306682130554
line_10022_11016,2,-209.75834578043543
line_10022_11016,3,-219.53479112914926
line_10022_11016,4,-220.45108535820478
line_10022_11016,5,-217.05308646432613
line_10022_11016,6,-213.3694921861593
line_10022_11016,7,-203.86335740654314
line_10022_11016,8,-192.14227689911266
line_10022_11016,9,-189.07125467350554
line_10022_11016,10,-175.5567269984275
line_10022_11016,11,-170.81900261303002
line_10022_11016,12,-167.33865008702992
line_10022_11016,13,-170.19259640961403
line_10022_11016,14,-178.39401565538014
line_10022_11016,15,-189.26147303278543
line_10022_11016,16,-208.0907497400498
line_10022_11016,17,-215.69878196329597
line_10022_11016,18,-224.44634689329618
line_10022_11016,19,-223.83917023016255
line_10022_11016,20,-181.73858215384433
line_10022_11016,21,-216.33991649073832
line_10022_11016,22,-208.40166154226176
line_10022_11016,23,-195.8817343040367
line_10022_11016,24,-192.86025041730312
line_10022_10025,1,59.97338093651189
line_10022_10025,2,55.851925296039894
line_10022_10025,3,60.43432023917414
line_10022_10025,4,59.34708757025518
line_10022_10025,5,56.52128516340504
line_10022_10025,6,58.490211832345
line_10022_10025,7,60.17080572827838
line_10022_10025,8,57.145277462218274
line_10022_10025,9,60.74114439275711
line_10022_10025,10,64.59044504357962
line_10022_10025,11,67.0143873310782
line_10022_10025,12,69.69118155981353
line_10022_10025,13,69.63512487336718
line_10022_10025,14,67.99465451019512
line_10022_10025,15,67.73916780446939
line_10022_10025,16,65.45763404017319
line_10022_10025,17,61.78891432709203
line_10022_10025,18,54.5085856039269
line_10022_10025,19,53.4228399660274
line_10022_10025,20,49.07567751012819
line_10022_10025,21,53.57366660039153
line_10022_10025,22,51.11832063121928
line_10022_10025,23,58.688428759297615
line_10022_10025,24,57.93166058510283
line_10022_10525,1,-5.840055409389032
line_10022_10525,2,-4.441008071254774
line_10022_10525,3,-4.909276717915834
line_10022_10525,4,-4.649548133337022
line_10022_10525,5,-4.353271311166703
line_10022_10525,6,-5.281612978844906
line_10022_10525,7,-6.008180668107788
line_10022_10525,8,-5.657463817881355
line_10022_10525,9,-6.6796771590131865
line_10022_10525,10,-7.793628837691239
line_10022_10525,11,-8.589013680957791
line_10022_10525,12,-9.200392778276694
line_10022_10525,13,-9.306614235164506
line_10022_10525,14,-8.908637328735548
line_10022_10525,15,-8.7357908240868
line_10022_10525,16,-7.920371637391746
line_10022_10525,17,-6.926448193616919
line_10022_10525,18,-4.999616682089146
line_10022_10525,19,-4.607326705853721
line_10022_10525,20,-3.143738435894783
line_10022_10525,21,-4.46590028849635
line_10022_10525,22,-3.9136093374210805
line_10022_10525,23,-5.5060075862302815
line_10022_10525,24,-5.420012316845444
line_10022_10228,1,95.97868019189501
line_10022_10228,2,-4.627085853614481
line_10022_10228,3,15.9925245229592
line_10022_10228,4,1.3936274836196407
line_10022_10228,5,-22.934785948711422
line_10022_10228,6,16.057744026813566
line_10022_10228,7,61.130817227635646
line_10022_10228,8,51.212679879597204
line_10022_10228,9,96.68763689253065
line_10022_10228,10,175.46469507157371
line_10022_10228,11,218.0944387589093
line_10022_10228,12,253.5118322735891
line_10022_10228,13,248.8144712275873
line_10022_10228,14,212.26339060136849
line_10022_10228,15,185.8585338550932
line_10022_10228,16,108.53406606074446
line_10022_10228,17,54.791168143651966
line_10022_10228,18,-50.418828830469636
line_10022_10228,19,-53.00834441546128
line_10022_10228,20,-51.28627068950673
line_10022_10228,21,-34.09898727267231
line_10022_10228,22,-42.294346939593694
line_10022_10228,23,72.3883818348765
line_10022_10228,24,72.76998312348478
line_10022_10558,1,5.021754656948332
line_10022_10558,2,3.5314549694640696
line_10022_10558,3,4.389265464624124
line_10022_10558,4,4.062408161633707
line_10022_10558,5,3.3152874407608106
line_10022_10558,6,3.1185913978236988
line_10022_10558,7,4.112392016239934
line_10022_10558,8,3.9346534729644
line_10022_10558,9,4.428090149013094
line_10022_10558,10,6.614895024390048
line_10022_10558,11,7.35073619344065
line_10022_10558,12,8.133763298668278
line_10022_10558,13,7.804498213130039
line_10022_10558,14,6.769060093237652
line_10022_10558,15,6.1588995301108795
line_10022_10558,16,4.026013337500853
line_10022_10558,17,3.244713315975037
line_10022_10558,18,1.9613802962465936
line_10022_10558,19,2.3572510853481434
line_10022_10558,20,3.574277863379732
line_10022_10558,21,2.5566236445738486
line_10022_10558,22,2.4850129384359088
line_10022_10558,23,4.2809211759752195
line_10022_10558,24,4.379263242701883
line_10022_10750,1,-83.82403888074502
line_10022_10750,2,-96.4900332507191
line_10022_10750,3,-99.65523425366945
line_10022_10750,4,-100.18244351075253
line_10022_10750,5,-100.32973084055588
line_10022_10750,6,-99.86242832665602
line_10022_10750,7,-94.35693528651612
line_10022_10750,8,-90.12912102665962
line_10022_10750,9,-88.85197561666105
line_10022_10750,10,-78.44145791235215
line_10022_10750,11,-75.9989369636777
line_10022_10750,12,-73.54727240616653
line_10022_10750,13,-76.15481266161818
line_10022_10750,14,-82.39960032506758
line_10022_10750,15,-87.91400539361821
line_10022_10750,16,-100.30524985964942
line_10022_10750,17,-104.84971561080698
line_10022_10750,18,-109.62910815805657
line_10022_10750,19,-94.35357598975096
line_10022_10750,20,-79.38482786637144
line_10022_10750,21,-100.47860170324202
line_10022_10750,22,-96.06418893049246
line_10022_10750,23,-87.19129594826668
line_10022_10750,24,-85.0017958382004
line_10022_10570,1,14.208690343406278
line_10022_10570,2,11.962163530504892
line_10022_10570,3,13.84795709125982
line_10022_10570,4,13.25102731709168
line_10022_10570,5,12.290796082853367
line_10022_10570,6,12.80874093334178
line_10022_10570,7,14.175208580982789
line_10022_10570,8,13.604993227001547
line_10022_10570,9,14.385822639324635
line_10022_10570,10,17.570818341542054
line_10022_10570,11,18.765542115639033
line_10022_10570,12,19.24049825208316
line_10022_10570,13,18.664398439064247
line_10022_10570,14,17.261620661690884
line_10022_10570,15,16.41284742338681
line_10022_10570,16,13.724261604340361
line_10022_10570,17,12.707386023600609
line_10022_10570,18,10.189148925281827
line_10022_10570,19,9.945559987503668
line_10022_10570,20,9.872442370379655
line_10022_10570,21,10.26709310074663
line_10022_10570,22,9.57208388114588
line_10022_10570,23,12.723637773156138
line_10022_10570,24,12.719273049552697
line_10022_13504,1,436.0400743723481
line_10022_13504,2,408.9301797903294
line_10022_13504,3,443.38260441178386
line_10022_13504,4,433.1136388135809
line_10022_13504,5,406.73817174411363
line_10022_13504,6,418.7887660884368
line_10022_13504,7,426.3521956549641
line_10022_13504,8,400.22715362978306
line_10022_13504,9,412.21232497678324
line_10022_13504,10,441.2920945744481
line_10022_13504,11,457.7374215719674
line_10022_13504,12,476.23599039081483
line_10022_13504,13,476.7080397752809
line_10022_13504,14,467.7896687515639
line_10022_13504,15,469.76483525806117
line_10022_13504,16,448.2000872124196
line_10022_13504,17,436.40222785317854
line_10022_13504,18,387.34538198927055
line_10022_13504,19,376.5300997385996
line_10022_13504,20,346.5961175767741
line_10022_13504,21,388.16387820632326
line_10022_13504,22,370.72503260824664
line_10022_13504,23,424.3837410786179
line_10022_13504,24,418.4486233073693
line_10025_10093,1,-129.346951686003
line_10025_10093,2,-110.13726830290989
line_10025_10093,3,-118.88770067850835
line_10025_10093,4,-116.2428834869302
line_10025_10093,5,-110.1738890851506
line_10025_10093,6,-121.51973551300082
line_10025_10093,7,-131.55416694646942
line_10025_10093,8,-125.61073650136225
line_10025_10093,9,-144.3365130121182
line_10025_10093,10,-156.86761306741346
line_10025_10093,11,-167.3932416833839
line_10025_10093,12,-175.2979181619676
line_10025_10093,13,-175.3189658661016
line_10025_10093,14,-168.11383513490736
line_10025_10093,15,-163.88850198535837
line_10025_10093,16,-154.4611524447204
line_10025_10093,17,-134.99845844839774
line_10025_10093,18,-107.50339542075032
line_10025_10093,19,-105.46880736299212
line_10025_10093,20,-89.27908426590939
line_10025_10093,21,-104.85925785792259
line_10025_10093,22,-98.36594652075048
line_10025_10093,23,-125.13181138288769
line_10025_10093,24,-123.94195895014394
line_10025_10033,1,-179.78019927629992
line_10025_10033,2,-157.01862267215319
line_10025_10033,3,-170.87922638605545
line_10025_10033,4,-165.77464834699452
line_10025_10033,5,-156.03434584717664
line_10025_10033,6,-168.75061220707545
line_10025_10033,7,-179.418859780145
line_10025_10033,8,-170.27428510474937
line_10025_10033,9,-189.3863111116964
line_10025_10033,10,-206.34741844925384
line_10025_10033,11,-219.33791043552756
line_10025_10033,12,-229.68571208194174
line_10025_10033,13,-229.83055516785018
line_10025_10033,14,-221.4254281367127
line_10025_10033,15,-217.47418698079915
line_10025_10033,16,-204.83692685214044
line_10025_10033,17,-184.093396533353
line_10025_10033,18,-150.0442133910338
line_10025_10033,19,-147.15818364565834
line_10025_10033,20,-127.84634704823503
line_10025_10033,21,-148.311598892027
line_10025_10033,22,-139.93753035736898
line_10025_10033,23,-173.75476880977084
line_10025_10033,24,-171.82766328318294
line_10025_11016,1,196.92186841026285
line_10025_11016,2,205.0095975584556
line_10025_11016,3,216.72918688201096
line_10025_11016,4,216.16893887851916
line_10025_11016,5,210.7470585220969
line_10025_11016,6,210.37266893913863
line_10025_11016,7,205.6876896889385
line_10025_11016,8,194.33631435292756
line_10025_11016,9,196.16145794631598
line_10025_11016,10,191.09769807119346
line_10025_11016,11,190.49759212769374
line_10025_11016,12,191.03677717721115
line_10025_11016,13,192.93377628380136
line_10025_11016,14,196.7673730673072
line_10025_11016,15,203.9449359483477
line_10025_11016,16,214.3700264344036
line_10025_11016,17,215.57838744968603
line_10025_11016,18,213.6190528031307
line_10025_11016,19,212.01506580732612
line_10025_11016,20,178.37275723337547
line_10025_11016,21,207.0342196359896
line_10025_11016,22,198.90206313293538
line_10025_11016,23,198.58980244642933
line_10025_11016,24,195.6889479145231
line_10025_10525,1,17.95443004544802
line_10025_10525,2,15.990566366292867
line_10025_10525,3,17.378544366437175
line_10025_10525,4,16.94048131858774
line_10025_10525,5,16.079067531961027
line_10025_10525,6,17.20748006290855
line_10025_10525,7,18.1224820551355
line_10025_10525,8,17.17567311440042
line_10025_10525,9,18.743913757318147
line_10025_10525,10,20.437092205072855
line_10025_10525,11,21.57202205625422
line_10025_10525,12,22.629999171444062
line_10025_10525,13,22.69493196530683
line_10025_10525,14,22.029508064376753
line_10025_10525,15,21.84475629170817
line_10025_10525,16,20.72765436843169
line_10025_10525,17,19.163493575042917
line_10025_10525,18,16.092844330829692
line_10025_10525,19,15.558127321628122
line_10025_10525,20,13.49555093655603
line_10025_10525,21,15.489054854531132
line_10025_10525,22,14.524829246105554
line_10025_10525,23,17.416884218532974
line_10025_10525,24,17.181326019083663
line_10025_10228,1,183.1077781111839
line_10025_10228,2,101.522579025016
line_10025_10228,3,125.26513960422362
line_10025_10228,4,112.50740473534428
line_10025_10228,5,89.34243251416115
line_10025_10228,6,121.66096920869013
line_10025_10228,7,157.90088649649047
line_10025_10228,8,144.937631165472
line_10025_10228,9,185.07039725565275
line_10025_10228,10,250.1224365821754
line_10025_10228,11,285.9653827455625
line_10025_10228,12,316.9895693179669
line_10025_10228,13,313.4364802520653
line_10025_10228,14,283.5269378764593
line_10025_10228,15,263.66627186796853
line_10025_10228,16,202.62548650010893
line_10025_10228,17,156.28733279138885
line_10025_10228,18,65.38870767020097
line_10025_10228,19,61.4484543881634
line_10025_10228,20,54.54621013271509
line_10025_10228,21,75.61094144087963
line_10025_10228,22,64.98327361394956
line_10025_10228,23,163.37908334609412
line_10025_10228,24,162.23757062532508
line_10025_10558,1,11.453186467097083
line_10025_10558,2,11.480770408201758
line_10025_10558,3,12.018604648561627
line_10025_10558,4,11.978730627415462
line_10025_10558,5,11.802245412700657
line_10025_10558,6,12.435458017351337
line_10025_10558,7,12.149545020048693
line_10025_10558,8,11.517977814557543
line_10025_10558,9,12.067856492093085
line_10025_10558,10,11.476612479109335
line_10025_10558,11,11.560440983839946
line_10025_10558,12,11.674051343209292
line_10025_10558,13,11.894237518555524
line_10025_10558,14,12.219822742582178
line_10025_10558,15,12.589865967162602
line_10025_10558,16,13.535536707685628
line_10025_10558,17,13.172184070734684
line_10025_10558,18,12.261123983628739
line_10025_10558,19,11.707492965546187
line_10025_10558,20,9.752609000239918
line_10025_10558,21,11.603452224680863
line_10025_10558,22,11.03924005280562
line_10025_10558,23,11.658268113479767
line_10025_10558,24,11.39871202717864
line_10025_10750,1,131.8321637640853
line_10025_10750,2,135.40397337057163
line_10025_10750,3,143.25615425255012
line_10025_10750,4,142.26933405000142
line_10025_10750,5,138.86615608541905
line_10025_10750,6,140.98739001940615
line_10025_10750,7,139.29735923800249
line_10025_10750,8,132.64734618371932
line_10025_10750,9,136.23091884765103
line_10025_10750,10,133.86776856629842
line_10025_10750,11,135.1992191187483
line_10025_10750,12,136.8379514470662
line_10025_10750,13,138.5559262946513
line_10025_10750,14,140.80250430480237
line_10025_10750,15,144.26585267555475
line_10025_10750,16,149.930919682845
line_10025_10750,17,148.49677794061253
line_10025_10750,18,142.7450939648446
line_10025_10750,19,130.92722178894755
line_10025_10750,20,115.27532290360182
line_10025_10750,21,135.31300516455389
line_10025_10750,22,129.2421336718088
line_10025_10750,23,132.5470346599865
line_10025_10750,24,130.1076835804932
line_10025_13504,1,-407.63271494457007
line_10025_13504,2,-382.7486301400445
line_10025_13504,3,-415.13937094118853
line_10025_13504,4,-405.1588456797268
line_10025_13504,5,-379.5631821728267
line_10025_13504,6,-390.4641588467525
line_10025_13504,7,-396.7854456446848
line_10025_13504,8,-371.69795530294414
line_10025_13504,9,-380.6231323738138
line_10025_13504,10,-407.9843733003978
line_10025_13504,11,-423.1686713908073
line_10025_13504,12,-440.30703329784444
line_10025_13504,13,-440.88992295373464
line_10025_13504,14,-433.0368996278855
line_10025_13504,15,-435.50034638296404
line_10025_13504,16,-414.53939392189386
line_10025_13504,17,-405.9047419009115
line_10025_13504,18,-360.66768087843303
line_10025_13504,19,-350.0867482976678
line_10025_13504,20,-322.37211871615966
line_10025_13504,21,-362.65880154454123
line_10025_13504,22,-346.42253546968726
line_10025_13504,23,-396.3632819318348
line_10025_13504,24,-390.7451288102169
line_10033_10093,1,-146.00544334265655
line_10033_10093,2,-95.19091884176396
line_10033_10093,3,-92.5055131364695
line_10033_10093,4,-100.08718145182095
line_10033_10093,5,-102.88965925757695
line_10033_10093,6,-138.2833452190154
line_10033_10093,7,-173.86311818123107
line_10033_10093,8,-173.6915900521891
line_10033_10093,9,-245.98108435785423
line_10033_10093,10,-263.4988293450252
line_10033_10093,11,-287.50516209933966
line_10033_10093,12,-301.1543993384151
line_10033_10093,13,-300.3231250469838
line_10033_10093,14,-280.28549979693906
line_10033_10093,15,-261.30169894786695
line_10033_10093,16,-247.21402821954172
line_10033_10093,17,-178.58471466925852
line_10033_10093,18,-116.72897450486016
line_10033_10093,19,-114.86244205240291
line_10033_10093,20,-72.9878716549585
line_10033_10093,21,-99.37531804591357
line_10033_10093,22,-87.22995111672141
line_10033_10093,23,-142.4811324415888
line_10033_10093,24,-143.1598537715201
line_10033_10035,1,-290.9439659939675
line_10033_10035,2,-274.39110270697506
line_10033_10035,3,-294.335846463047
line_10033_10035,4,-290.72287673898745
line_10033_10035,5,-273.9238441386542
line_10033_10035,6,-281.7436333200362
line_10033_10035,7,-286.7827846460416
line_10033_10035,8,-269.1809873889047
line_10033_10035,9,-277.80946097678964
line_10033_10035,10,-294.3992429061336
line_10033_10035,11,-303.63348481191633
line_10033_10035,12,-314.97443369546545
line_10033_10035,13,-315.24053535438634
line_10033_10035,14,-310.2281952063486
line_10033_10035,15,-312.00982880434503
line_10033_10035,16,-298.77706897381734
line_10033_10035,17,-293.0069629129298
line_10033_10035,18,-263.28859070852627
line_10033_10035,19,-254.44450090729038
line_10033_10035,20,-233.6907271359354
line_10033_10035,21,-262.76492763566466
line_10033_10035,22,-250.79297425398937
line_10033_10035,23,-284.0822401502396
line_10033_10035,24,-280.20056474476155
line_10033_11016,1,154.09308169607385
line_10033_11016,2,148.93645980540384
line_10033_11016,3,159.3115498131657
line_10033_11016,4,157.12318226637376
line_10033_11016,5,151.05537836699713
line_10033_11016,6,155.73753285947973
line_10033_11016,7,157.76568992940182
line_10033_11016,8,149.34745818677595
line_10033_11016,9,157.42247522873598
line_10033_11016,10,161.6835629371196
line_10033_11016,11,166.37208414469382
line_10033_11016,12,170.54896212775824
line_10033_11016,13,171.4287243001945
line_10033_11016,14,169.89274099977874
line_10033_11016,15,171.50722290335588
line_10033_11016,16,171.22395250615347
line_10033_11016,17,163.84591992281682
line_10033_11016,18,150.0215229460983
line_10033_11016,19,148.2247346967482
line_10033_11016,20,126.24348163540668
line_10033_11016,21,146.49913891049496
line_10033_11016,22,139.77378181295967
line_10033_11016,23,152.5224035393882
line_10033_11016,24,150.52724984357263
line_10033_10228,1,159.522839575835
line_10033_10228,2,118.7956789588938
line_10033_10228,3,134.47813635640395
line_10033_10228,4,127.29161323855625
line_10033_10228,5,113.99299951681124
line_10033_10228,6,132.08451498585947
line_10033_10228,7,150.47054365489254
line_10033_10228,8,141.0734746651914
line_10033_10228,9,165.29710926366695
line_10033_10228,10,197.14223874819064
line_10033_10228,11,216.61784197615478
line_10033_10228,12,233.0007646653779
line_10033_10228,13,231.82840074455785
line_10033_10228,14,216.8655351722677
line_10033_10228,15,207.7925406731824
line_10033_10228,16,179.64603371308732
line_10033_10228,17,152.37747642425563
line_10033_10228,18,102.40201213183326
line_10033_10228,19,99.4893600001598
line_10033_10228,20,86.8415824791755
line_10033_10228,21,105.07841883232194
line_10033_10228,22,96.91020036308002
line_10033_10228,23,149.39840558403975
line_10033_10228,24,147.97714374686825
line_10033_10750,1,133.84490302104598
line_10033_10750,2,125.63313286162561
line_10033_10750,3,134.9557876094121
line_10033_10750,4,132.34356231303437
line_10033_10750,5,126.70378924543269
line_10033_10750,6,133.06593712780233
line_10033_10750,7,136.9078858216051
line_10033_10750,8,130.1238199785668
line_10033_10750,9,139.85631894900098
line_10033_10750,10,146.10407073397909
line_10033_10750,11,152.24327355268224
line_10033_10750,12,157.38276350252696
line_10033_10750,13,158.18532917759325
line_10033_10750,14,155.55282409744777
line_10033_10750,15,155.3528966150685
line_10033_10750,16,152.38079016312952
line_10033_10750,17,142.8758205233276
line_10033_10750,18,125.80950908056168
line_10033_10750,19,119.47914036000515
line_10033_10750,20,104.45912878111281
line_10033_10750,21,121.86371925796055
line_10033_10750,22,115.65938052852053
line_10033_10750,23,131.57166658924913
line_10033_10750,24,129.69461557999765
line_10033_13504,1,-415.11653745174976
line_10033_13504,2,-408.980600313891
line_10033_13504,3,-442.6582263712942
line_10033_13504,4,-433.639612838225
line_10033_13504,5,-405.05133392922505
line_10033_13504,6,-403.2665509845634
line_10033_13504,7,-396.8639731748893
line_10033_13504,8,-368.18771714505476
line_10033_13504,9,-352.5500405136863
line_10033_13504,10,-372.4397667022473
line_10033_13504,11,-377.64814652065957
line_10033_13504,12,-390.5565612878064
line_10033_13504,13,-391.33301799700945
line_10033_13504,14,-391.3875843675985
line_10033_13504,15,-402.1045007254437
line_10033_13504,16,-386.2867377961574
line_10033_13504,17,-405.0873553587862
line_10033_13504,18,-381.9906153488772
line_10033_13504,19,-368.3143000029733
line_10033_13504,20,-351.6409368169708
line_10033_13504,21,-388.27217470349444
line_10033_13504,22,-373.7147443610765
line_10033_13504,23,-405.35953845915935
line_10033_13504,24,-398.74095893635507
line_10035_10093,1,29.325359937253666
line_10035_10093,2,16.431304989097043
line_10035_10093,3,15.0892342476767
line_10035_10093,4,17.206082649875004
line_10035_10093,5,18.479248920704265
line_10035_10093,6,27.578024739944638
line_10035_10093,7,36.81417989533881
line_10035_10093,8,37.327431582831785
line_10035_10093,9,56.14415029025592
line_10035_10093,10,60.24387630993024
line_10035_10093,11,66.29054652554082
line_10035_10093,12,69.53521906090167
line_10035_10093,13,69.30724847501676
line_10035_10093,14,64.17468005720802
line_10035_10093,15,59.104820158241694
line_10035_10093,16,55.80439616211102
line_10035_10093,17,37.86357056776055
line_10035_10093,18,22.471478598778454
line_10035_10093,19,22.259201997316218
line_10035_10093,20,11.859354279713557
line_10035_10093,21,17.905267172123388
line_10035_10093,22,15.07776657608408
line_10035_10093,23,28.612384614245144
line_10035_10093,24,28.914799660853397
line_10035_13504,1,261.6186060567138
line_10035_13504,2,257.959797717878
line_10035_13504,3,279.2466122153703
line_10035_13504,4,273.5167940891124
line_10035_13504,5,255.44459521794994
line_10035_13504,6,254.1656085800916
line_10035_13504,7,249.96860475070278
line_10035_13504,8,231.85355580607293
line_10035_13504,9,221.6653106865337
line_10035_13504,10,234.15536659620338
line_10035_13504,11,237.3429382863755
line_10035_13504,12,245.43921463456377
line_10035_13504,13,245.93328687936958
line_10035_13504,14,246.05351514914054
line_10035_13504,15,252.90500864610334
line_10035_13504,16,242.97267281170633
line_10035_13504,17,255.14339234516925
line_10035_13504,18,240.81711210974782
line_10035_13504,19,232.18529890997414
line_10035_13504,20,221.83137285622183
line_10035_13504,21,244.85966046354127
line_10035_13504,22,235.71520767790528
line_10035_13504,23,255.46985553599447
line_10035_13504,24,251.28576508390813
line_10093_21647,1,-713.5598027990086
line_10093_21647,2,-724.0197191435225
line_10093_21647,3,-784.5131277475352
line_10093_21647,4,-771.6776688766604
line_10093_21647,5,-728.6004824662667
line_10093_21647,6,-724.0638549995779
line_10093_21647,7,-708.8360763373648
line_10093_21647,8,-657.6225202662209
line_10093_21647,9,-724.5215635550078
line_10093_21647,10,-735.0331207390914
line_10093_21647,11,-741.5668117688733
line_10093_21647,12,-762.0409880793104
line_10093_21647,13,-766.762078024072
line_10093_21647,14,-771.8975293127876
line_10093_21647,15,-796.5970702965924
line_10093_21647,16,-797.8188196593045
line_10093_21647,17,-738.1775980325298
line_10093_21647,18,-704.2070771324553
line_10093_21647,19,-694.4669559737968
line_10093_21647,20,-626.6918365579427
line_10093_21647,21,-698.4225159669354
line_10093_21647,22,-667.7241817763081
line_10093_21647,23,-704.3279412999902
line_10093_21647,24,-692.7343646779916
line_10093_21121,1,-573.3717979766103
line_10093_21121,2,-581.5849472524983
line_10093_21121,3,-632.348664765063
line_10093_21121,4,-622.4991049845919
line_10093_21121,5,-585.9869730405051
line_10093_21121,6,-581.2043024451773
line_10093_21121,7,-567.8337054097426
line_10093_21121,8,-525.6146934986144
line_10093_21121,9,-587.2221576642239
line_10093_21121,10,-606.1674701293891
line_10093_21121,11,-615.3695441770539
line_10093_21121,12,-633.5866289492757
line_10093_21121,13,-637.0197568749346
line_10093_21121,14,-640.5180731625595
line_10093_21121,15,-657.8209481590907
