Bus,Time,Value
bus_10025,21,23.954779051014107
bus_10025,22,23.74003826807782
bus_10025,23,23.632840266277462
bus_10025,24,23.578885480359645
bus_10033,1,23.685965806452632
bus_10033,2,23.84811306598527
bus_10033,3,24.492019232511748
bus_10033,4,24.084543730433374
bus_10033,5,23.758654808788222
bus_10033,6,23.749155379909897
bus_10033,7,23.61749035710691
bus_10033,8,23.2898736746302
bus_10033,9,22.75556812068877
bus_10033,10,22.26780116838471
bus_10033,11,21.786455307646616
bus_10033,12,21.80138621728261
bus_10033,13,21.77969234956031
bus_10033,14,21.80138621728261
bus_10033,15,22.279608463734437
bus_10033,16,22.76040571967731
bus_10033,17,23.6584365846897
bus_10033,18,23.997653338065838
bus_10033,19,24.641045007146992
bus_10033,20,25.665394289430413
bus_10033,21,24.005449139006938
bus_10033,22,23.792346200745165
bus_10033,23,23.68596580645264
bus_10033,24,23.63242253788878
bus_10035,1,22.974483920764452
bus_10035,2,23.13671807643807
bus_10035,3,23.78046338848607
bus_10035,4,23.373053874777696
bus_10035,5,23.047217729013873
bus_10035,6,23.03771983851473
bus_10035,7,22.906076138123016
bus_10035,8,22.5785125113288
bus_10035,9,22.04426799515396
bus_10035,10,21.55652951917295
bus_10035,11,21.0752505495905
bus_10035,12,21.090168169592737
bus_10035,13,21.06847733897573
bus_10035,14,21.090168169592737
bus_10035,15,21.568323465727914
bus_10035,16,22.049096469127743
bus_10035,17,22.94698190308307
bus_10035,18,23.286143722210358
bus_10035,19,23.929429411964144
bus_10035,20,24.953635287057036
bus_10035,21,23.293922526185217
bus_10035,22,23.080849421979263
bus_10035,23,22.97448392076446
bus_10035,24,22.92094814816887
bus_10093,1,23.769102042029893
bus_10093,2,23.932253140264752
bus_10093,3,24.574301089048742
bus_10093,4,24.16758789561789
bus_10093,5,23.84230864974916
bus_10093,6,23.832826992483472
bus_10093,7,23.70140828972904
bus_10093,8,23.374404515338483
bus_10093,9,22.840804079848855
bus_10093,10,22.353366090774422
bus_10093,11,21.872792967813986
bus_10093,12,21.887570353386092
bus_10093,13,21.865911570810244
bus_10093,14,21.887570353386092
bus_10093,15,22.365019178622397
bus_10093,16,22.845536265146244
bus_10093,17,23.741887086350722
bus_10093,18,24.080469230129072
bus_10093,19,24.722636608358528
bus_10093,20,25.74532922687755
bus_10093,21,24.088068679283555
bus_10093,22,23.875310389006618
bus_10093,23,23.7691020420299
bus_10093,24,23.715645368140716
bus_10228,1,23.63910922667283
bus_10228,2,23.793458235135056
bus_10228,3,24.451799836823948
bus_10228,4,24.0384023930896
bus_10228,5,23.707777247621244
bus_10228,6,23.698139761207457
bus_10228,7,23.5645612182562
bus_10228,8,23.232183201983293
bus_10228,9,22.692399984439632
bus_10228,10,22.202077504188793
bus_10228,11,21.71472868382332
bus_10228,12,21.73085223446119
bus_10228,13,21.708885810221467
bus_10228,14,21.73085223446119
bus_10228,15,22.215082749779942
bus_10228,16,22.698056482348886
bus_10228,17,23.60913865071751
bus_10228,18,23.953285324572285
bus_10228,19,24.606187811899147
bus_10228,20,25.643406771298526
bus_10228,21,23.962606470697573
bus_10228,22,23.746826158560186
bus_10228,23,23.639109226672822
bus_10228,24,23.584893253407483
bus_10525,1,23.624065885662016
bus_10525,2,23.778886528464366
bus_10525,3,24.4363550822255
bus_10525,4,24.023315794572557
bus_10525,5,23.69297709356174
bus_10525,6,23.683347956798922
bus_10525,7,23.54988514259301
bus_10525,8,23.217795089416327
bus_10525,9,22.678343158238704
bus_10525,10,22.1881752350451
bus_10525,11,21.701189470687577
bus_10525,12,21.71724089099175
bus_10525,13,21.695290950834426
bus_10525,14,21.71724089099175
bus_10525,15,22.201108029202317
bus_10525,16,22.683950129549153
bus_10525,17,23.59424296159215
bus_10525,18,23.93809147631214
bus_10525,19,24.59041875408919
bus_10525,20,25.626859361827456
bus_10525,21,23.947320370320522
bus_10525,22,23.73170198442143
bus_10525,23,23.624065885662027
bus_10525,24,23.56989059724193
bus_10558,1,23.64070092309323
bus_10558,2,23.793963396740477
bus_10558,3,24.45431629592823
bus_10558,4,24.040093744650747
bus_10558,5,23.70880869838812
bus_10558,6,23.69915197633836
bus_10558,7,23.565306821522235
bus_10558,8,23.23226540586809
bus_10558,9,22.69171898229853
bus_10558,10,22.201040438866418
bus_10558,11,21.71285522267715
bus_10558,12,21.729144944673
bus_10558,13,21.70714054497666
bus_10558,14,21.729144944673
bus_10558,15,22.214212595554837
bus_10558,16,22.69748957786625
bus_10558,17,23.610390191851632
bus_10558,18,23.955223754367267
bus_10558,19,24.60945138948037
bus_10558,20,25.64846348840778
bus_10558,21,23.96475742771597
bus_10558,22,23.748604075533798
bus_10558,23,23.64070092309324
bus_10558,24,23.586391221494228
bus_10570,1,23.625110301070634
bus_10570,2,23.77957167538588
bus_10570,3,24.43770527530988
bus_10570,4,24.024393161480887
bus_10570,5,23.69383626077989
bus_10570,6,23.684200763652235
bus_10570,7,23.550649792822153
bus_10570,8,23.21834038312899
bus_10570,9,22.6786360938396
bus_10570,10,22.188350436470635
bus_10570,11,21.70108811340731
bus_10570,12,21.717194479150468
bus_10570,13,21.695231982207428
bus_10570,14,21.717194479150468
bus_10570,15,22.201338420665557
bus_10570,16,22.68428079214469
bus_10570,17,23.595174902855074
bus_10570,18,23.93925054094616
bus_10570,19,24.592015985852118
bus_10570,20,25.629049504665613
bus_10570,21,23.94854970820577
bus_10570,22,23.732807974641542
bus_10570,23,23.625110301070645
bus_10570,24,23.570904020880956
bus_10600,1,23.604708659841794
bus_10600,2,23.760879718513625
bus_10600,3,24.41584850142226
bus_10600,4,24.003834710886323
bus_10600,5,23.674316177340565
bus_10600,6,23.664710947872486
bus_10600,7,23.53157949616715
bus_10600,8,23.200313958726145
bus_10600,9,22.661810589449047
bus_10600,10,22.172085204648113
bus_10600,11,21.68613896721418
bus_10600,12,21.701983858987663
bus_10600,13,21.68008111718842
bus_10600,14,21.701983858987663
bus_10600,15,22.18481055087857
bus_10600,16,22.667275752796655
bus_10600,17,23.57530850280196
bus_10600,18,23.918303307787596
bus_10600,19,24.5689836060336
bus_10600,20,25.60319558378093
bus_10600,21,23.927268059192134
bus_10600,22,23.71211331163163
bus_10600,23,23.6047086598418
bus_10600,24,23.55064986306786
bus_10677,1,23.828637238116794
bus_10677,2,23.959936964501136
bus_10677,3,24.660945365959805
bus_10677,4,24.23004444581199
bus_10677,5,23.88542044881926
bus_10677,6,23.875374905900312
bus_10677,7,23.736140573559588
bus_10677,8,23.389689488242976
bus_10677,9,22.833715946438794
bus_10677,10,22.335840095057716
bus_10677,11,21.830748333550044
bus_10677,12,21.850396971880187
bus_10677,13,21.827624952642935
bus_10677,14,21.850396971880187
bus_10677,15,22.35238612085416
bus_10677,16,22.84179286298376
bus_10677,17,23.79145075427101
bus_10677,18,24.150168788640634
bus_10677,19,24.831182390954158
bus_10677,20,25.906440240794318
bus_10677,21,24.16399839584254
bus_10677,22,23.940304572697386
bus_10677,23,23.8286372381168
bus_10677,24,23.772432952308097
bus_10750,1,23.648876298666064
bus_10750,2,23.801576655157536
bus_10750,3,24.462970096087606
bus_10750,4,24.048320676661067
bus_10750,5,23.716694231712943
bus_10750,6,23.70702755813579
bus_10750,7,23.57304447207155
bus_10750,8,23.239659847743173
bus_10750,9,22.698718580681586
bus_10750,10,22.20785582849703
bus_10750,11,21.71923790418366
bus_10750,12,21.735613594682164
bus_10750,13,21.71358954844034
bus_10750,14,21.735613594682164
bus_10750,15,22.221114336391167
bus_10750,16,22.70454820450167
bus_10750,17,23.61838958859762
bus_10750,18,23.96357851193103
bus_10750,19,24.618491710262475
bus_10750,20,25.658431487233443
bus_10750,21,23.973222135919787
bus_10750,22,23.756875792030332
bus_10750,23,23.648876298666075
bus_10750,24,23.594518106854313
bus_11016,1,23.653394222831388
bus_11016,2,23.805548820994137
bus_11016,3,24.467952521647508
bus_11016,4,24.052888656859853
bus_11016,5,23.720930748667616
bus_11016,6,23.71125441317407
bus_11016,7,23.577137409959857
bus_11016,8,23.243419565073232
bus_11016,9,22.702094945320653
bus_11016,10,22.21105334525744
bus_11016,11,21.722015305563826
bus_11016,12,21.738474462695304
bus_11016,13,21.716431341665032
bus_11016,14,21.738474462695304
bus_11016,15,22.224395691350125
bus_11016,16,22.707981879543073
bus_11016,17,23.62273665530121
bus_11016,18,23.968270597682718
bus_11016,19,24.6238494078576
bus_11016,20,25.66468986543126
bus_11016,21,23.978020972509704
bus_11016,22,23.76148725338976
bus_11016,23,23.653394222831395
bus_11016,24,23.59898895197713
bus_13000,1,22.77548692189946
bus_13000,2,22.94605032471474
bus_13000,3,23.574377268467103
bus_13000,4,23.173292931412544
bus_13000,5,22.852515506942186
bus_13000,6,22.843165074549013
bus_13000,7,22.713565189120683
bus_13000,8,22.391087103373327
bus_13000,9,21.86269323415634
bus_13000,10,21.377684296331207
bus_13000,11,20.902817038024356
bus_13000,12,20.916460808086903
bus_13000,13,20.89506109282035
bus_13000,14,20.916460808086903
bus_13000,15,21.388198722191966
bus_13000,16,21.86664704900039
bus_13000,17,22.75059249433601
bus_13000,18,23.084488706382377
bus_13000,19,23.717615970231122
bus_13000,20,24.72807585018167
bus_13000,21,23.09063830184614
bus_13000,22,22.880424878419813
bus_13000,23,22.77548692189946
bus_13000,24,22.72266965960334
bus_13366,1,22.63942351173753
bus_13366,2,22.81895909453068
bus_13366,3,23.430677529379338
bus_13366,4,23.03640660803507
bus_13366,5,22.721078386491556
bus_13366,6,22.711886794464554
bus_13366,7,22.584488485647054
bus_13366,8,22.267488492791053
bus_13366,9,21.745396880740902
bus_13366,10,21.26332817354818
bus_13366,11,20.795367545162676
bus_13366,12,20.80763913707641
bus_13366,13,20.786553008293055
bus_13366,14,20.80763913707641
bus_13366,15,21.27246431278129
bus_13366,16,21.748408521700835
bus_13366,17,22.617337953625135
bus_13366,18,22.945562107486765
bus_13366,19,23.567746818669992
bus_13366,20,24.563399653002357
bus_13366,21,22.949956736176894
bus_13366,22,22.742823731688514
bus_13366,23,22.639423511737526
bus_13366,24,22.587380221399883
bus_13420,1,22.5293312065755
bus_13420,2,22.691592067462725
bus_13420,3,23.335287945172663
bus_13420,4,22.92789871123158
bus_13420,5,22.602078784728693
bus_13420,6,22.592581367009398
bus_13420,7,22.460944219492674
bus_13420,8,22.133396897948835
bus_13420,9,21.599171140105216
bus_13420,10,21.111441415563363
bus_13420,11,20.63018300319535
bus_13420,12,20.645096538982717
bus_13420,13,20.623406641739056
bus_13420,14,20.645096538982717
bus_13420,15,21.12323125972193
bus_13420,16,21.60399680974885
bus_13420,17,22.501837549343747
bus_13420,18,22.84098248589333
bus_13420,19,23.484235605724628
bus_13420,20,24.50839740843852
bus_13420,21,22.84875606630349
bus_13420,22,22.635692130799683
bus_13420,23,22.529331206575506
bus_13420,24,22.475797737666028
bus_13446,1,23.621297563959853
bus_13446,2,23.774798680954547
bus_13446,3,24.434709824607886
bus_13446,4,24.02066849755202
bus_13446,5,23.68952838998106
bus_13446,6,23.679875892790452
bus_13446,7,23.54608929582909
bus_13446,8,23.2131935872861
bus_13446,9,22.672814792068902
bus_13446,10,22.182214453318633
bus_13446,11,21.694212940676113
bus_13446,12,21.71046616527806
bus_13446,13,21.688470106400583
bus_13446,14,21.71046616527806
bus_13446,15,22.195349950138933
bus_13446,16,22.678560327558678
bus_13446,17,23.591061543436286
bus_13446,18,23.935744239723686
bus_13446,19,24.589680823230033
bus_13446,20,25.628299082205494
bus_13446,21,23.945231234211
bus_13446,22,23.729159815459578
bus_13446,23,23.62129756395986
bus_13446,24,23.567008448579518
bus_13504,1,23.439304408732085
bus_13504,2,23.60493935057899
bus_13504,3,24.242389426956493
bus_13504,4,23.8375624483731
bus_13504,5,23.51379175091892
bus_13504,6,23.504354066760083
bus_13504,7,23.373544844869254
bus_13504,8,23.048057616743705
bus_13504,9,22.51620188780745
bus_13504,10,22.029577867366314
bus_13504,11,21.550916764522874
bus_13504,12,21.565314278543383
bus_13504,13,21.543742308735947
bus_13504,14,21.565314278543383
bus_13504,15,22.0408493926014
bus_13504,16,22.520673243229684
bus_13504,17,23.412867055871896
bus_13504,18,23.749878956351033
bus_13504,19,24.389017016220297
bus_13504,20,25.407610476478666
bus_13504,21,23.75699256337787
bus_13504,22,23.54508705123516
bus_13504,23,23.439304408732088
bus_13504,24,23.386061999972412
bus_20000,1,32.62416300664996
bus_20000,2,32.799366795105165
bus_20000,3,33.41910386589383
bus_20000,4,33.021543407818385
bus_20000,5,32.70358429540521
bus_20000,6,32.69431601479187
bus_20000,7,32.56585477844496
bus_20000,8,32.2462099465612
bus_20000,9,31.721075586597067
bus_20000,10,31.2375873275856
bus_20000,11,30.766292158379315
bus_20000,12,30.779226241855902
bus_20000,13,30.75798871261516
bus_20000,14,30.779226241855902
bus_20000,15,31.247388907572734
bus_20000,16,31.724542111822217
bus_20000,17,32.60072131827556
bus_20000,18,32.93168395816731
bus_20000,19,33.55915176529779
bus_20000,20,34.56195348390674
bus_20000,21,32.936925889870984
bus_20000,22,32.72830565024613
bus_20000,23,32.62416300664996
bus_20000,24,32.57174604042131
bus_20007,1,22.723274718969055
bus_20007,2,22.8992554640576
bus_20007,3,23.51755430119575
bus_20007,4,23.120583858985444
bus_20007,5,22.803096626803253
bus_20007,6,22.793842101161005
bus_20007,7,22.665571512968253
bus_20007,8,22.346401063076442
bus_20007,9,21.821812454593317
bus_20007,10,21.338578808362584
bus_20007,11,20.867881727017295
bus_20007,12,20.880696985089408
bus_20007,13,20.859486611244442
bus_20007,14,20.880696985089408
bus_20007,15,21.348261033974232
bus_20007,16,21.8251973911465
bus_20007,17,22.700076267997115
bus_20007,18,23.030547729240844
bus_20007,19,23.657067952963484
bus_20007,20,24.658587437785144
bus_20007,21,23.035637687502224
bus_20007,22,22.82728420043173
bus_20007,23,22.72327471896905
bus_20007,24,22.670924775765872
bus_20026,1,22.397132816683836
bus_20026,2,22.591567648968013
bus_20026,3,23.175705906151915
bus_20026,4,22.792749378946393
bus_20026,5,22.486470132583317
bus_20026,6,22.477542311707897
bus_20026,7,22.3537999526461
bus_20026,8,22.045896909798294
bus_20026,9,21.534270859308076
bus_20026,10,21.05708471464325
bus_20026,11,20.60059327240803
bus_20026,12,20.610586218035632
bus_20026,13,20.59002083262364
bus_20026,14,20.610586218035632
bus_20026,15,21.063932063817965
bus_20026,16,21.535717921336467
bus_20026,17,22.37971168202732
bus_20026,18,22.69851678608942
bus_20026,19,23.302530236482717
bus_20026,20,24.27359441260334
bus_20026,21,22.699997107679902
bus_20026,22,22.497979463160497
bus_20026,23,22.39713281668384
bus_20026,24,22.346374788271035
bus_20136,1,22.93294683826547
bus_20136,2,23.13069221640577
bus_20136,3,23.708702282841923
bus_20136,4,23.328259762845498
bus_20136,5,23.02399115784419
bus_20136,6,23.01512194572576
bus_20136,7,22.892191922165917
bus_20136,8,22.58631018046963
bus_20136,9,22.077009530428285
bus_20136,10,21.600908269076122
bus_20136,11,21.14696522813493
bus_20136,12,21.15645186886276
bus_20136,13,21.136002190272862
bus_20136,14,21.15645186886276
bus_20136,15,21.60724705945075
bus_20136,16,22.07810895009378
bus_20136,17,22.91656211740633
bus_20136,18,23.233274351199945
bus_20136,19,23.833250229623935
bus_20136,20,24.798850917090334
bus_20136,21,23.234107126932628
bus_20136,22,23.033226092264485
bus_20136,23,22.932946838265472
bus_20136,24,22.882474389239867
bus_21121,1,32.33557824274184
bus_21121,2,32.53395493658194
bus_21121,3,33.11079636702918
bus_21121,4,32.73083326411063
bus_21121,5,32.42694808514041
bus_21121,6,32.41809004961643
bus_21121,7,32.295314937113
bus_21121,8,31.98981865425234
bus_21121,9,31.48096145428705
bus_21121,10,31.005067078414655
bus_21121,11,30.551610013447306
bus_21121,12,30.561000102655825
bus_21121,13,30.540572489168348
bus_21121,14,30.561000102655825
bus_21121,15,31.01130888745487
bus_21121,16,31.481994579120474
bus_21121,17,32.31939116430489
bus_21121,18,32.63570429114891
bus_21121,19,33.2349102111781
bus_21121,20,34.19946902026159
bus_21121,21,32.63641358094177
bus_21121,22,32.43574929592001
bus_21121,23,32.33557824274184
bus_21121,24,32.28516025323999
bus_21647,1,32.31979424130656
bus_21647,2,32.518210819603055
bus_21647,3,33.09497841945944
bus_21647,4,32.71504560454028
bus_21647,5,32.411184649169776
bus_21647,6,32.402327319746405
bus_21647,7,32.2795619940157
bus_21647,8,31.9740900631807
bus_21647,9,31.465260878937535
bus_21647,10,30.989379573411558
bus_21647,11,30.535953210813126
bus_21647,12,30.54533720021319
bus_21647,13,30.524910980726546
bus_21647,14,30.54533720021319
bus_21647,15,30.995615255488975
bus_21647,16,31.46628981548079
bus_21647,17,32.30361964926995
bus_21647,18,32.6199075618452
bus_21647,19,33.21906483842703
bus_21647,20,34.18355782504969
bus_21647,21,32.62060905020119
bus_21647,22,32.41995845871156
bus_21647,23,32.31979424130656
bus_21647,24,32.26937969237889
bus_23017,1,32.27670278153333
bus_23017,2,32.48315056260603
bus_23017,3,33.04505150763104
bus_23017,4,32.67121753639348
bus_23017,5,32.372234286751315
bus_23017,6,32.363519138959724
bus_23017,7,32.2427244946278
bus_23017,8,31.94215612958682
bus_23017,9,31.43896823936356
bus_23017,10,30.96571880128518
bus_23017,11,30.518474720533085
bus_23017,12,30.526630441999746
bus_23017,13,30.50648492092097
bus_23017,14,30.526630441999746
bus_23017,15,30.970720747590725
bus_23017,16,31.439153814590785
bus_23017,17,32.26304247255713
bus_23017,18,32.57425319658374
bus_23017,19,33.163615544891385
bus_23017,20,34.11485440752531
bus_23017,21,32.57338377418456
bus_23017,22,32.37549053588973
bus_23017,23,32.27670278153333
bus_23017,24,32.2269810325447
bus_23054,1,22.703417504143985
bus_23054,2,22.905242306401686
bus_23054,3,23.475700902410036
bus_23054,4,23.09835627082412
bus_23054,5,22.796565281061824
bus_23054,6,22.78776828965477
bus_23054,7,22.665839267495333
bus_23054,8,22.362448276576835
bus_23054,9,21.8560131040386
bus_23054,10,21.38124869145476
bus_23054,11,20.930445921076632
bus_23054,12,20.939308666982107
bus_23054,13,20.919001568263074
bus_23054,14,20.939308666982107
bus_23054,15,21.386960809635628
bus_23054,16,21.856684140983827
bus_23054,17,22.688309905434593
bus_23054,18,23.002443197319867
bus_23054,19,23.59744377282308
bus_23054,20,24.556312069816784
bus_23054,21,23.002478033889574
bus_23054,22,22.80299758807923
bus_23054,23,22.70341750414399
bus_23054,24,22.65329696066211
bus_23060,1,26.787598590734707
bus_23060,2,26.989601493215137
bus_23060,3,27.559730405786222
bus_23060,4,27.182521022362796
bus_23060,5,26.880838200766682
bus_23060,6,26.872044362384276
bus_23060,7,26.750159042121776
bus_23060,8,26.446876792843156
bus_23060,9,25.940566721830727
bus_23060,10,25.465860673627873
bus_23060,11,25.015195001739787
bus_23060,12,25.024030509534267
bus_23060,13,25.003729635592553
bus_23060,14,25.024030509534267
bus_23060,15,25.471545432442795
bus_23060,16,25.94121905636706
bus_23060,17,26.772546748850978
bus_23060,18,27.086567448832334
bus_23060,19,27.68135081167688
bus_23060,20,28.639925184771513
bus_23060,21,27.086567448832334
bus_23060,22,26.887148150179122
bus_23060,23,26.787598590734714
bus_23060,24,26.73749341080757
bus_23263,1,22.318874001770954
bus_23263,2,22.568999969520117
bus_23263,3,23.050047704500052
bus_23263,4,22.709382667014548
bus_23263,5,22.436927117804615
bus_23263,6,22.428985233498867
bus_23263,7,22.318908260282246
bus_23263,8,22.045008237219424
bus_23263,9,21.57250086897574
bus_23263,10,21.113565002710594
bus_23263,11,20.699943639263832
bus_23263,12,20.701419350578735
bus_23263,13,20.682800424930022
bus_23263,14,20.701419350578735
bus_23263,15,21.11185720169
bus_23263,16,21.568099772190852
bus_23263,17,22.31888777473869
bus_23263,18,22.602485898834907
bus_23263,19,23.138577931654005
bus_23263,20,24.01773343169015
bus_23263,21,22.593072982375357
bus_23263,22,22.410175777791927
bus_23263,23,22.318874001770954
bus_23263,24,22.272920087552464
bus_23377,1,32.27170991480094
bus_23377,2,32.47992490080911
bus_23377,3,33.0385545517921
bus_23377,4,32.66606258460483
bus_23377,5,32.36815263691726
bus_23377,6,32.35946877510965
bus_23377,7,32.23910776419369
bus_23377,8,31.939618391417522
bus_23377,9,31.43767182493022
bus_23377,10,30.96500150921651
bus_23377,11,30.51911779244661
bus_23377,12,30.527003242919864
bus_23377,13,30.50691948738545
bus_23377,14,30.527003242919864
bus_23377,15,30.96973198137231
bus_23377,16,31.43767182493022
bus_23377,17,32.25860285464155
bus_23377,18,32.568696382040024
bus_23377,19,33.155903431064225
bus_23377,20,34.10422582477301
bus_23377,21,32.56748129270687
bus_23377,22,32.3701947889586
bus_23377,23,32.27170991480094
bus_23377,24,32.22214061115648
bus_25160,1,22.73264272532765
bus_25160,2,22.956443485609405
bus_25160,3,23.486222124750007
bus_25160,4,23.125565894201387
bus_25160,5,22.83712187865051
bus_25160,6,22.82871394199136
bus_25160,7,22.712177338988194
bus_25160,8,22.42220408375145
bus_25160,9,21.931205308977926
bus_25160,10,21.463642533579073
bus_25160,11,21.02975647793619
bus_25160,12,21.03525828709337
bus_25160,13,21.01571926964429
bus_25160,14,21.03525828709337
bus_25160,15,21.465978753243746
bus_25160,16,21.929568637676137
bus_25160,17,22.724415015040446
bus_25160,18,23.024655483455263
bus_25160,19,23.59285397979304
bus_25160,20,24.51545472377649
bus_25160,21,23.02039180213457
bus_25160,22,22.8284563629384
bus_25160,23,22.732642725327654
bus_25160,24,22.68441790566241
bus_25289,1,22.749101961787563
bus_25289,2,22.972537216081165
bus_25289,3,23.502992447696894
bus_25289,4,23.142058654254097
bus_25289,5,22.853392650701917
bus_25289,6,22.844978243251383
bus_25289,7,22.72835195307781
bus_25289,8,22.438155532929038
bus_25289,9,21.946900018685394
bus_25289,10,21.47921746504922
bus_25289,11,21.04505004917946
bus_25289,12,21.05060775772023
bus_25289,13,21.031055965478654
bus_25289,14,21.05060775772023
bus_25289,15,21.48160983294287
bus_25289,16,21.94530172938189
bus_25289,17,22.740759824615605
bus_25289,18,23.041231359642634
bus_25289,19,23.609875630422604
bus_25289,20,24.533079579407918
bus_25289,21,23.037039171634195
bus_25289,22,22.844978243251383
bus_25289,23,22.749101961787566
bus_25289,24,22.70084561228385
bus_25375,1,32.29504949392088
bus_25375,2,32.5193986069406
bus_25375,3,33.04816218381614
bus_25375,4,32.68792236880631
bus_25375,5,32.399811392199375
bus_25375,6,32.39141316338714
bus_25375,7,32.275011114145194
bus_25375,8,31.9853726635204
bus_25375,9,31.49475906380816
bus_25375,10,31.02737598648954
bus_25375,11,30.593912043358532
bus_25375,12,30.599329989101626
bus_25375,13,30.57981013711813
bus_25375,14,30.599329989101626
bus_25375,15,31.029627969408203
bus_25375,16,31.493064809663597
bus_25375,17,32.28699345331238
bus_25375,18,32.5868872625381
bus_25375,19,33.154416982867225
bus_25375,20,34.07611276462009
bus_25375,21,32.582516322910315
bus_25375,22,32.39076914968327
bus_25375,23,32.29504949392088
bus_25375,24,32.24687197710105
bus_25403,1,32.30174327697707
bus_25403,2,32.525613403312285
bus_25403,3,33.05526363812758
bus_25403,4,32.694660083713366
bus_25403,5,32.40625819724399
bus_25403,6,32.39785148861743
bus_25403,7,32.28133190652571
bus_25403,8,31.99140100372564
bus_25403,9,31.500450953198474
bus_25403,10,31.032910909420668
bus_25403,11,30.59907825057338
bus_25403,12,30.60456945109554
bus_25403,13,30.585032858058
bus_25403,14,30.60456945109554
bus_25403,15,31.03523647322421
bus_25403,16,31.498806997726703
bus_25403,17,32.29353728272643
bus_25403,18,32.593733899112834
bus_25403,19,33.16184779597813
bus_25403,20,34.08433406317661
bus_25403,21,32.58945664972738
bus_25403,22,32.39754502598133
bus_25403,23,32.30174327697707
bus_25403,24,32.253524441072784
bus_25439,1,22.730078889998158
bus_25439,2,22.953943499787172
bus_25439,3,23.483603946346655
bus_25439,4,23.12299620270276
bus_25439,5,22.834590965790166
bus_25439,6,22.82618415950057
bus_25439,7,22.709663223769144
bus_25439,8,22.419728952762846
bus_25439,9,21.928775027291913
bus_25439,10,21.461233175712863
bus_25439,11,21.02739627032313
bus_25439,12,21.032888314529227
bus_25439,13,21.013351528682996
bus_25439,14,21.032888314529227
bus_25439,15,21.463559586956144
bus_25439,16,21.927131651115896
bus_25439,17,22.72187116871372
bus_25439,18,23.02207127256595
bus_25439,19,23.59019189746138
bus_25439,20,24.512687268774084
bus_25439,21,23.01779510222207
bus_25439,22,22.82588158447998
bus_25439,23,22.73007888999816
bus_25439,24,22.681859578217114
bus_25598,1,32.300806942602776
bus_25598,2,32.5247671144762
bus_25598,3,33.05425066492644
bus_25598,4,32.69371549051419
bus_25598,5,32.40536829269479
bus_25598,6,32.39696317820323
bus_25598,7,32.28046569131594
bus_25598,8,31.990589767107917
bus_25598,9,31.49970296655343
bus_25598,10,31.03219243117274
bus_25598,11,30.59842908783294
bus_25598,12,30.60390651706203
bus_25598,13,30.5843730712043
bus_25598,14,30.60390651706203
bus_25598,15,31.034504162378017
bus_25598,16,31.49804955534686
bus_25598,17,32.2926291383976
bus_25598,18,32.59276882954028
bus_25598,19,33.16077290604457
bus_25598,20,34.083110568512076
bus_25598,21,32.58847396716355
bus_25598,22,32.396593258756006
bus_25598,23,32.300806942602776
bus_25598,24,32.25259587434488
bus_25618,1,22.73618719669807
bus_25618,2,22.959762425470462
bus_25618,3,23.48995854866628
bus_25618,4,23.129131050941478
bus_25618,5,22.84055006009987
bus_25618,6,22.83213813070901
bus_25618,7,22.715546187209192
bus_25618,8,22.425435230481703
bus_25618,9,21.934278037400173
bus_25618,10,21.4666413541379
